2400, fu, -90.76, [-90.76], 1411.89, [1411.89]
2400, jackobs1, -86.45, [-86.45], 2439.47, [2439.47]
2400, trousers, -89.44, [-89.44], 2041.53, [2041.53]
2400, jackobs2, -80.42, [-80.42], 1420.33, [1420.33]
2400, shapes0, -63.33, [-63.33], 882.62, [882.62]
2400, shapes1, -68.79, [-68.79], 2410.86, [2410.86]
2400, shapes2, -80.25, [-80.25], 2444.46, [2444.46]
2400, albano, -86.68, [-86.68], 1842.89, [1842.89]
2400, shirts, -86.33, [-86.33], 2465.58, [2465.58]
2400, dighe1, -87.52, [-87.52], 192.66, [192.66]
2400, fu, -89.06, [-89.06], 138.1, [138.1]
2400, jackobs1, -89.08, [-89.08], 1061.86, [1061.86]
2400, trousers, -89.21, [-89.21], 2471.06, [2471.06]
2400, jackobs2, -78.54, [-78.54], 2180.16, [2180.16]
2400, shapes0, -63.33, [-63.33], 1088.38, [1088.38]
2400, shapes1, -69.19, [-69.19], 2463.51, [2463.51]
2400, shapes2, -80.0, [-80.0], 2334.54, [2334.54]
2400, albano, -87.21, [-87.21], 1429.62, [1429.62]
2400, shirts, -85.92, [-85.92], 743.13, [743.13]
2400, dighe1, -87.52, [-87.52], 57.31, [57.31]
2400, dighe2, -84.03, [-84.03], 14.82, [14.82]
2400, dagli, -85.96, [-85.96], 2030.4, [2030.4]
2400, mao, -82.24, [-82.24], 349.72, [349.72]
2400, marques, -88.86, [-88.86], 1975.77, [1975.77]
2400, swim, -72.41, [-72.41], 2511.92, [2511.92]
2400, fu, -89.55, [-89.55], 1703.7, [1703.7]
2400, jackobs1, -89.09, [-89.09], 1215.07, [1215.07]
2400, trousers, -89.16, [-89.16], 2314.17, [2314.17]
2400, jackobs2, -78.46, [-78.46], 2447.58, [2447.58]
2400, shapes0, -63.33, [-63.33], 1120.24, [1120.24]
2400, shapes1, -68.79, [-68.79], 2471.93, [2471.93]
2400, shapes2, -81.0, [-81.0], 1727.95, [1727.95]
2400, albano, -86.98, [-86.98], 1974.41, [1974.41]
2400, shirts, -85.77, [-85.77], 1238.96, [1238.96]
2400, dighe1, -87.52, [-87.52], 568.36, [568.36]
2400, dighe2, -84.03, [-84.03], 13.56, [13.56]
2400, dagli, -87.1, [-87.1], 1756.73, [1756.73]
2400, mao, -82.6, [-82.6], 1782.74, [1782.74]
2400, marques, -88.66, [-88.66], 638.43, [638.43]
2400, swim, -71.6, [-71.6], 2496.41, [2496.41]
2400, fu, -89.61, [-89.61], 326.17, [326.17]
2400, jackobs1, -89.09, [-89.09], 2098.18, [2098.18]
2400, trousers, -88.84, [-88.84], 1020.08, [1020.08]
2400, jackobs2, -80.42, [-80.42], 1812.18, [1812.18]
2400, shapes0, -63.33, [-63.33], 1025.04, [1025.04]
2400, shapes1, -67.62, [-67.62], 1200.26, [1200.26]
2400, shapes2, -80.0, [-80.0], 2290.45, [2290.45]
2400, albano, -87.09, [-87.09], 1042.94, [1042.94]
2400, shirts, -86.1, [-86.1], 2474.21, [2474.21]
2400, dighe1, -87.52, [-87.52], 157.89, [157.89]
2400, dighe2, -84.03, [-84.03], 45.22, [45.22]
2400, dagli, -84.95, [-84.95], 2410.51, [2410.51]
2400, mao, -82.68, [-82.68], 315.69, [315.69]
2400, marques, -88.12, [-88.12], 2453.43, [2453.43]
2400, swim, -72.04, [-72.04], 2136.53, [2136.53]
2400, fu, -89.62, [-89.62], 303.36, [303.36]
2400, shapes2, -82.03, [-82.03], 1764.74, [1764.74]
2400, swim, -71.96, [-71.96], 1247.15, [1247.15]
2400, fu, -89.46, [-89.46], 2091.96, [2091.96]
